ID,Source,Pred,Monthly Visitors November 2020,Text,Pred123,Pred-101
ID-1332,Vox,negative,40790000,Women voters of color are watching how Democrats respond to attacks on “the Squad”,3,-1
ID-1345,Vox,negative,40790000,2019 is shaping up to be a very bad year for measles,3,-1
ID-1368,Vox,negative,40790000,Assailants attacked an Ebola treatment center in Congo — again. It’s a major setback.,3,-1
ID-1428,Vox,negative,40790000,Gun control could finally have its moment in Virginia,3,-1
ID-1430,Vox,neutral,40790000,Here are the actual quotes from Mueller’s report in Bill Barr’s summary,2,0
ID-1456,Vox,neutral,40790000,Jay Inslee has a radical plan to phase out fossil fuel production in the US,2,0
ID-1546,Vox,negative,40790000,"""The weekend in the risky US-Iran standoff",3,-1
ID-1559,Vox,neutral,40790000,Trump says he didn’t fire Mueller because he saw what happened to Nixon,2,0
ID-1584,Vox,neutral,40790000,What to expect at the second Democratic presidential debate,2,0
ID-1613,Vox,neutral,40790000,"""Amazon Prime Day and the psychology of sales",2,0
ID-1653,Vox,negative,40790000,"""Earthquakes shook California this week. More could come",3,-1
ID-1756,Vox,neutral,40790000,Supernatural’s 15th season will be its last,2,0
ID-1795,Vox,neutral,40790000,Vox Sentences: Black churches are burning,2,0
ID-1811,Vox,neutral,40790000,Amazon’s Prime Day Taylor Swift concert shows it wants to sell you more than just stuff,2,0
ID-1849,Vox,positive,40790000,French special forces rescue hostages in a deadly Burkina Faso raid,1,1
ID-1857,Vox,positive,40790000,"""Greta Thunberg became a climate activist not in spite of her autism",1,1
ID-1919,Vox,neutral,40790000,The House Ways and Means Committee wants Trump’s tax returns by April 23,2,0
ID-1924,Vox,neutral,40790000,The fight for Trump’s tax returns is just getting started,2,0
ID-2090,Vox,positive,40790000,The Ice Bucket Challenge and the promise — and the pitfalls — of viral charity,1,1
ID-2103,Vox,positive,40790000,You’re the Worst’s finale was the perfect — and perfectly ambitious — sitcom ending,1,1
ID-2179,Vox,negative,40790000,E. Jean Carroll joins at least 21 other women in publicly accusing Trump of sexual assault or misconduct,3,-1
ID-2271,Vox,negative,40790000,Democrats unite to condemn Trump tweet linking Ilhan Omar and 9/11,3,-1
ID-2401,Vox,neutral,40790000,"""E. Jean Carroll: “The world is a very",2,0
ID-2492,Vox,negative,40790000,At least 11 people have died while climbing Mount Everest this year,3,-1
ID-2599,Vox,negative,40790000,Violence continues as Israel and Hamas exchange fire over two days of fighting,3,-1
ID-2609,Vox,neutral,40790000,An open letter to YouTube’s CEO,2,0
ID-2644,Vox,positive,40790000,Men in Black: International is charming and fun but squanders the chance to tell a richer story,1,1
ID-2650,Vox,neutral,40790000,Puerto Rico is targeting 100% renewable energy. The Trump administration has other ideas.,2,0
ID-2651,Vox,negative,40790000,"""Puerto Rico’s week of massive protests",3,-1
ID-2733,Vox,positive,40790000,15 Democratic candidates pledge to seek gender parity in their national security teams,1,1
ID-2737,Vox,positive,40790000,A former Amazon employee hacked the credit card data of 100 million Americans,1,1
ID-2918,Vox,neutral,40790000,5 winners and 18 losers from the Democratic presidential fundraising quarter,2,0
ID-2920,Vox,neutral,40790000,Avengers: Endgame’s astonishing box office soars past $2 billion,2,0
ID-2924,Vox,negative,40790000,Cory Booker’s plan to fix the housing crisis and make renting affordable,3,-1
ID-3341,Vox,negative,40790000,Israeli soldiers routinely detain Palestinian children for throwing rocks,3,-1
ID-3379,Vox,neutral,40790000,Rep. Justin Amash becomes the first Republican in Congress to call Trump’s conduct impeachable,2,0
ID-3390,Vox,negative,40790000,Sri Lanka Easter Sunday attacks: what we know,3,-1
ID-3415,Vox,neutral,40790000,Trump pushes out head of largest immigration agency — and wants Ken Cuccinelli instead,2,0
ID-3504,Vox,neutral,40790000,White House hosts social media summit without social media companies,2,0
ID-3665,Vox,neutral,40790000,A jury said Katy Perry’s “Dark Horse” copied another song. The $2.8 million verdict is alarming.,2,0
ID-3668,Vox,neutral,40790000,Ariana Grande and Justin Bieber are CGI animals in this generation’s “We Are the World”,2,0
ID-3690,Vox,positive,40790000,"""Democrats: we’d love to nominate a young woman of color in 2020. Also",1,1
ID-3995,Vox,negative,40790000,"""Congress’s high-stakes budget fight to avert an economic crisis",3,-1
ID-4077,Vox,negative,40790000,Iranian officials issue warnings to the US as Trump announces new sanctions,3,-1
ID-4153,Vox,negative,40790000,Two arrests have been made in death of Northern Ireland journalist Lyra McKee,3,-1
ID-4395,Vox,negative,40790000,Barack Obama warns against a “circular firing squad” over ideological purity in politics,3,-1
ID-4598,Vox,neutral,40790000,Sally Rooney’s Normal People will be tough to beat as book of the year,2,0
ID-4680,Vox,positive,40790000,Jane Eyre is a startlingly modern heroine. A new ballet shows why.,1,1
ID-4780,Vox,negative,40790000,The Kickstarter for politics wanted to change how political fundraising worked. Now it’s dead.,3,-1
ID-4818,Vox,negative,40790000,Restaurants are too freaking loud. This app helps you shame them.,3,-1
ID-4840,Vox,negative,40790000,India and Sri Lanka’s violent fight over fish,3,-1
ID-4992,Vox,neutral,40790000,Vaping: the astonishing surge in e-cigarette use,2,0
ID-14,WP,negative,536720000,Dow takes 700-point nosedive as trade war escalates,3,-1
ID-25,WP,neutral,536720000,Figure linked to Trump transition charged with transporting child pornography,2,0
ID-97,WP,negative,536720000,Mueller punted big questions to a Congress ill-equipped to deal with them,3,-1
ID-114,WP,negative,536720000,Pompeo reaches the dead end of Trump’s Venezuela policy,3,-1
ID-236,WP,neutral,536720000,Trump’s sanctions on Iran are hitting Hezbollah hard,2,0
ID-274,WP,positive,536720000,Facebook raising pay and support services for thousands of contractors and content moderators,1,1
ID-317,WP,negative,536720000,"""One year after car crash at the Memorial",3,-1
ID-328,WP,neutral,536720000,"""Smithsonian names Lonnie Bunch III as new secretary",2,0
ID-341,WP,neutral,536720000,The U.S. soccer team is just one part of a larger wave of female activism,2,0
ID-363,WP,negative,536720000,‘They would get killed’: The weather forecast that saved Apollo 11,3,-1
ID-393,WP,negative,536720000,"""Angela Merkel says she rejects Trump’s racist remarks",3,-1
ID-563,WP,positive,536720000,What the Space Age taught us: Earth is the best planet out there,1,1
ID-598,WP,negative,536720000,Michael Bennet knows what’s wrong with America,3,-1
ID-713,WP,positive,536720000,Escape reality with these delightful old-time thrillers. You’ll forget 2020 is almost here.,1,1
ID-871,WP,neutral,536720000,Trump’s interest in stirring Ukraine investigations sows confusion in Kiev,2,0
ID-893,WP,negative,536720000,White House effort to stop visa overstays targets nations with few offenders,3,-1
ID-969,WP,negative,536720000,Disaster aid stalls again after another House Republican objects,3,-1
ID-986,WP,neutral,536720000,"""Fed is prepared to act to save U.S. economy from trade war",2,0
ID-1349,WP,negative,536720000,8 things to know about tourist deaths in the Dominican Republic,3,-1
ID-1468,WP,neutral,536720000,"""MASN owes Nationals tens of millions",2,0
ID-1473,WP,neutral,536720000,Measles case confirmed in Maryland in a person who was in Pikesville,2,0
ID-1515,WP,negative,536720000,Sen. Elizabeth Warren introduces $1.2 trillion plan to tackle student debt,3,-1
ID-1558,WP,neutral,536720000,Trump says Pentagon’s $10 billion cloud contract should be investigated. Again.,2,0
ID-1560,WP,neutral,536720000,Trump says he is not seeking ‘regime change’ in Iran,2,0
ID-1583,WP,negative,536720000,What the French Revolution teaches us about the dangers of gerrymandering,3,-1
ID-1597,WP,negative,536720000,‘It snuck up on us’: Scientists stunned by ‘city-killer’ asteroid that just missed Earth,3,-1
ID-1636,WP,negative,536720000,Carolyn Hax: Husband’s abusive mom isn’t the only one who owes him an apology,3,-1
ID-1686,WP,neutral,536720000,Jeffrey Epstein found with marks on his neck in New York jail cell,2,0
ID-1734,WP,neutral,536720000,"""Police said he licked ice cream and put it back. Video",2,0
ID-1749,WP,negative,536720000,"""Scammers pretending to be from Dell stole $610",3,-1
ID-1881,WP,positive,536720000,Megan Rapinoe isn’t here to make you comfortable,1,1
ID-1908,WP,neutral,536720000,See Prince Harry and Meghan out and about,2,0
ID-1923,WP,positive,536720000,The best new restaurants in D.C.,1,1
ID-1980,WP,positive,536720000,Governments could take decades to save species. Here’s what you can do now.,1,1
ID-2045,WP,negative,536720000,Fear of immigration raids looms as plans for ICE ‘family operation’ move forward,3,-1
ID-2053,WP,negative,536720000,The U.S. put nuclear waste under a dome on a Pacific island. Now it’s cracking open.,3,-1
ID-2056,WP,negative,536720000,WHO declares Ebola in Congo to be emergency of ‘international concern’,3,-1
ID-2110,WP,neutral,536720000,"""A 6-year-old was swept out to sea",2,0
ID-2111,WP,negative,536720000,A migrant ship with a tragic history is at the Venice Biennale. A new migrant boat sinking shows it’s more than a relic.,3,-1
ID-2128,WP,neutral,536720000,"""Peggy Lipton",2,0
ID-2146,WP,negative,536720000,‘No Man’s Land’: The plight of the northern white rhino,3,-1
ID-2257,WP,negative,536720000,Carolyn Hax: Telling someone their kid’s name is dumb. There’s a name for that.,3,-1
ID-2285,WP,neutral,536720000,HUD charges Facebook with housing discrimination,2,0
ID-2350,WP,negative,536720000,The latest White House absurdity on Mueller is shocking. Even for Trump.,3,-1
ID-2353,WP,negative,536720000,Tiptoeing around Trump’s racism is a betrayal of journalistic truth-telling,3,-1
ID-2471,WP,neutral,536720000,"""Still angling for a deal",2,0
ID-2511,WP,negative,536720000,Ebola outbreak in Congo declared an emergency of ‘international concern’,3,-1
ID-2942,WP,neutral,536720000,"""In Turkey",2,0
ID-3031,WP,neutral,536720000,Compost potatoes might be José Andrés’s ‘most insane recipe’ yet. Here’s what they taste like.,2,0
ID-3068,WP,neutral,536720000,‘Tiger Style!’ roars about stereotypes in Mike Lew’s comedy,2,0
ID-3249,WP,negative,536720000,Trump sounds reluctant to attack Iran. But he’s increasingly surrounded by hawks.,3,-1
ID-3278,WP,neutral,536720000,A stain on the Lincoln Memorial,2,0
ID-3434,WP,neutral,536720000,White supremacy must be undone — institution by institution,2,0
ID-3907,WP,neutral,536720000,Meet the artist who makes unforgettable sculptures that hover in the sky,2,0
ID-3941,WP,positive,536720000,Trump says he would turn to Supreme Court if Democrats move to impeach him,1,1
ID-3964,WP,negative,536720000,"""Amazon has ‘destroyed’ retail and should be scrutinized",3,-1
ID-4028,WP,neutral,536720000,"""Arte Johnson",2,0
ID-4087,WP,negative,536720000,Man dies Saturday in apparent drowning in Fairfax County,3,-1
ID-4113,WP,negative,536720000,Plastic is everywhere. We can no longer ignore that.,3,-1
ID-4144,WP,negative,536720000,Thousands of seabirds starved to death in the Bering Sea. Scientists see evidence of climate change.,3,-1
ID-4194,WP,negative,536720000,Trump will have to defend his disastrous failures,3,-1
ID-4380,WP,positive,536720000,"""Thanks",1,1
ID-4405,WP,neutral,536720000,"""For young adults",2,0
ID-4412,WP,negative,536720000,Hundreds of children in Pakistan have been infected with HIV. Used needles could be to blame.,3,-1
ID-4484,WP,positive,536720000,Baseball is the only sport that justifies optimism on Opening Day,1,1
ID-4498,WP,negative,536720000,Officials searched 3 days for a lost hiker in Hawaii. Volunteers wouldn’t quit — and found her weeks later,3,-1
ID-4509,WP,positive,536720000,Lizzo spreads the gospel of self-love with powerhouse vocals at sold-out D.C. show,1,1
ID-4691,WP,positive,536720000,Pete Buttigieg shows how to campaign on values in the age of Trump,1,1
ID-4734,WP,neutral,536720000,"""AT&T’s streaming service",2,0
ID-4739,WP,negative,536720000,"""Another hiker went missing on Maui. This time",3,-1
ID-4814,WP,negative,536720000,"""Obscure makers of generic drugs played central role in opioid crisis",3,-1
ID-4876,WP,negative,536720000,Redskins pick-by-pick draft analysis: Bryce Love joins crowded backfield; Washington adds depth on offensive line,3,-1
ID-4879,WP,neutral,536720000,This 99-year-old federal law is stifling jobs and shifting higher costs to consumers,2,0
ID-4896,WP,neutral,536720000,"""Ben Carson says as a pediatric neurosurgeon",2,0
ID-4913,WP,neutral,536720000,"""The caliphate has crumbled",2,0
ID-4941,WP,negative,536720000,A ‘Bible tax’: Christian publishers warn that China tariffs could lead to costly Bibles,3,-1
ID-4955,WP,negative,536720000,"""Brexit talks collapse",3,-1
ID-15,WT,negative,1560000,EU chief tries to sell top job nominees to hostile lawmakers,3,-1
ID-192,WT,negative,1560000,Tunisia's foreign minister: 'Democracy is the best tool to fight terrorism and extremism',3,-1
ID-232,WT,neutral,1560000,"""Sudanese activists",2,0
ID-349,WT,negative,1560000,U.S. Secretary of State Mike Pompeo says 'several' Americans have been killed in the Easter Sunday b,3,-1
ID-453,WT,neutral,1560000,"""Iraq",2,0
ID-487,WT,neutral,1560000,"""Palestinians: EU",2,0
ID-508,WT,negative,1560000,Saudi diplomat rejects activist's allegation he's a target,3,-1
ID-691,WT,neutral,1560000,Canadian commentators criticize U.S. team for celebrating World Cup rout,2,0
ID-735,WT,neutral,1560000,House panel approves bill to sanction foreigners for election interference,2,0
ID-802,WT,negative,1560000,Palestinian forces arrest participant in US Mideast workshop,3,-1
ID-808,WT,neutral,1560000,Pompeo warns Europe: China 'spreading authoritarian vision' worldwide,2,0
ID-819,WT,negative,1560000,"""Revulsion in Northern Ireland over riot",3,-1
ID-876,WT,positive,1560000,US resident freed by Iran to Trump: 'Get back your hostages',1,1
ID-909,WT,negative,1560000,2 IS-linked Philippine militants arrested far from south,3,-1
ID-928,WT,neutral,1560000,"""Angela Merkel responds to being labeled Trump's 'punching bag'; He 'has his opinions",2,0
ID-940,WT,negative,1560000,Bomb-carrying drone from Yemen rebels targets Saudi airport,3,-1
ID-950,WT,neutral,1560000,City in New Mexico authorizes spending on asylum seekers,2,0
ID-977,WT,negative,1560000,"""Dutch police arrest Syrian suspected of war crimes",3,-1
ID-1063,WT,negative,1560000,McDonald's suspends milkshake sales to prevent weaponization by anti-Farage activists,3,-1
ID-1452,WT,negative,1560000,Iranian hackers wage cyber campaign amid tensions with US,3,-1
ID-1523,WT,negative,1560000,Ted Cruz condemns 'barbaric' Brunei law punishing homosexuality with death,3,-1
ID-1574,WT,negative,1560000,US to send asylum seekers back to dangerous part of Mexico,3,-1
ID-1611,WT,neutral,1560000,"""Afghan women push for voice in talks",2,0
ID-1710,WT,positive,1560000,Morocco claims success in slowing migrant voyages to Europe,1,1
ID-1794,WT,neutral,1560000,Veterans Affairs site suicides prompt new concern,2,0
ID-1851,WT,neutral,1560000,Germany says question of reparations to Greece is settled,2,0
ID-1863,WT,neutral,1560000,Israel reopens Kerem Shalom crossing on Gaza border,2,0
ID-1921,WT,negative,1560000,The Latest: Iraq to try help end crisis between US and Iran,3,-1
ID-2036,WT,positive,1560000,Ukraine language law debate spills into UN Security Council,1,1
ID-2046,WT,positive,1560000,France warns UN against unilateral path to Mideast peace,1,1
ID-2073,WT,neutral,1560000,"""Mexico",2,0
ID-2142,WT,negative,1560000,Thousands mourn Bosnian government critic slain in ambush,3,-1
ID-2162,WT,neutral,1560000,"""Trump lashes out at Central America",2,0
ID-2239,WT,negative,1560000,AP FACT CHECK: Trump distorts findings of Russia probe,3,-1
ID-2301,WT,neutral,1560000,Lawyer alleges Ecuador spread lies about WikiLeaks founder,2,0
ID-2330,WT,negative,1560000,Polish nationalists protest US over Holocaust claims,3,-1
ID-2504,WT,negative,1560000,"""Demise of key nuclear pact looms as US",3,-1
ID-2552,WT,negative,1560000,North Korea: Donald Trump preparing for an 'aggressive war' against us,3,-1
